seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr20	30797449	30797879	431	*	X49614	5326	30780307	30795546	15240	-	1902	upstream	1902	PLAGL2
chr20	32248310	32248458	149	*	X49807	128864	32250092	32251721	1630	+	1633	upstream	1633	C20orf144
chr20	32254061	32254324	264	*	X49808	170487	32254304	32256331	2028	+	0	overlapStart	0	ACTL10
chr20	32635639	32635749	111	*	X49841	100616434	32636925	32636996	72	+	1175	upstream	1175	MIR4755
chr20	33866085	33866109	25	*	X50070	101410538	33864136	33865960	1825	-	124	upstream	124	MMP24OS
chr20	33866085	33866109	25	*	X50070	55741	33703160	33865960	162801	-	124	upstream	124	EDEM2
chr20	33867220	33867369	150	*	X50071	101410538	33864136	33865960	1825	-	1259	upstream	1259	MMP24OS
chr20	33867220	33867369	150	*	X50071	55741	33703160	33865960	162801	-	1259	upstream	1259	EDEM2
chr20	33867490	33867669	180	*	X50072	101410538	33864136	33865960	1825	-	1529	upstream	1529	MMP24OS
chr20	33867490	33867669	180	*	X50072	55741	33703160	33865960	162801	-	1529	upstream	1529	EDEM2
chr20	34262890	34263069	180	*	X50166	8904	34213953	34262539	48587	-	350	upstream	350	CPNE1
chr20	34263501	34263635	135	*	X50167	8904	34213953	34262539	48587	-	961	upstream	961	CPNE1
chr20	34288805	34288884	80	*	X50171	9054	34256610	34287287	30678	-	1517	upstream	1517	NFS1
chr20	36149828	36149953	126	*	X50455	4826	36149607	36152090	2484	+	0	inside	220	NNAT
chr20	37055215	37055349	135	*	X50551	26776	37053843	37053978	136	-	1236	upstream	1236	SNORA71B
chr20	37058068	37058217	150	*	X50552	26777	37055949	37056086	138	-	1981	upstream	1981	SNORA71A
chr20	37058275	37058409	135	*	X50553	677839	37058310	37058447	138	-	0	overlapEnd	37	SNORA71C
chr20	37062628	37062777	150	*	X50555	677840	37062505	37062642	138	-	0	overlapStart	0	SNORA71D
chr20	43035175	43035294	120	*	X50785	100500813	43036760	43036843	84	+	1465	upstream	1465	MIR3646
chr20	43035490	43035609	120	*	X50786	100500813	43036760	43036843	84	+	1150	upstream	1150	MIR3646
chr20	43036015	43036179	165	*	X50787	100500813	43036760	43036843	84	+	580	upstream	580	MIR3646
chr20	44439266	44439415	150	*	X50910	11065	44441255	44445596	4342	+	1839	upstream	1839	UBE2C
chr20	44439521	44439655	135	*	X50911	11065	44441255	44445596	4342	+	1599	upstream	1599	UBE2C
chr20	44440091	44440205	115	*	X50912	11065	44441255	44445596	4342	+	1049	upstream	1049	UBE2C
chr20	44517531	44517650	120	*	X50927	128497	44515130	44516238	1109	-	1292	upstream	1292	SPATA25
chr20	44517531	44517650	120	*	X50927	5476	44519591	44527458	7868	+	1940	upstream	1940	CTSA
chr20	44521525	44521644	120	*	X50928	140825	44517111	44519926	2816	-	1598	upstream	1598	NEURL2
chr20	45314358	45314476	119	*	X51054	64849	45186462	45313124	126663	-	1233	upstream	1233	SLC13A3
chr20	45946014	45946178	165	*	X51126	100131496	45947246	45949498	2253	+	1067	upstream	1067	LOC100131496
chr20	45946704	45946838	135	*	X51127	100131496	45947246	45949498	2253	+	407	upstream	407	LOC100131496
chr20	49200301	49200420	120	*	X51350	693230	49202323	49202416	94	+	1902	upstream	1902	MIR645
chr20	49202077	49202226	150	*	X51351	693230	49202323	49202416	94	+	96	upstream	96	MIR645
chr20	50069490	50069639	150	*	X51372	100422889	50069442	50069514	73	-	0	overlapStart	0	MIR3194
chr20	60907253	60907892	640	*	X51773	100616340	60907543	60907613	71	-	0	includeFeature	0	MIR4758
chr20	60908055	60908077	23	*	X51774	100616340	60907543	60907613	71	-	441	upstream	441	MIR4758
chr20	60908183	60908436	254	*	X51775	100616340	60907543	60907613	71	-	569	upstream	569	MIR4758
chr20	60908507	60908612	106	*	X51776	100616340	60907543	60907613	71	-	893	upstream	893	MIR4758
chr20	60908723	60908839	117	*	X51777	100616340	60907543	60907613	71	-	1109	upstream	1109	MIR4758
chr20	60909046	60909047	2	*	X51778	100616340	60907543	60907613	71	-	1432	upstream	1432	MIR4758
chr20	60909068	60909292	225	*	X51779	100616340	60907543	60907613	71	-	1454	upstream	1454	MIR4758
chr20	60909453	60909591	139	*	X51780	100616340	60907543	60907613	71	-	1839	upstream	1839	MIR4758
chr20	61437981	61438171	191	*	X51850	101409261	61431979	61436939	4961	-	1041	upstream	1041	OGFR-AS1
chr20	61438219	61438443	225	*	X51851	101409261	61431979	61436939	4961	-	1279	upstream	1279	OGFR-AS1
chr20	61438519	61438662	144	*	X51852	101409261	61431979	61436939	4961	-	1579	upstream	1579	OGFR-AS1
chr20	61438774	61438831	58	*	X51853	101409261	61431979	61436939	4961	-	1834	upstream	1834	OGFR-AS1
chr20	61438862	61439341	480	*	X51854	101409261	61431979	61436939	4961	-	1922	upstream	1922	OGFR-AS1
chr20	61571234	61571383	150	*	X51900	11083	61509090	61569304	60215	-	1929	upstream	1929	DIDO1
chr20	61916315	61916614	300	*	X51956	100422945	61918160	61918218	59	+	1545	upstream	1545	MIR4326
chr20	61916870	61916974	105	*	X51957	100422945	61918160	61918218	59	+	1185	upstream	1185	MIR4326
chr20	61917870	61918033	164	*	X51958	100422945	61918160	61918218	59	+	126	upstream	126	MIR4326
chr20	62325160	62325217	58	*	X52003	8771	62327131	62330051	2921	+	1913	upstream	1913	TNFRSF6B
chr20	62325428	62325847	420	*	X52004	8771	62327131	62330051	2921	+	1283	upstream	1283	TNFRSF6B
chr20	62337203	62337352	150	*	X52007	84619	62338794	62370460	31667	+	1441	upstream	1441	ZGPAT
chr20	62337629	62337778	150	*	X52008	84619	62338794	62370460	31667	+	1015	upstream	1015	ZGPAT
chr20	62337893	62338012	120	*	X52009	84619	62338794	62370460	31667	+	781	upstream	781	ZGPAT
chr20	62365217	62365486	270	*	X52021	54923	62367053	62370460	3408	+	1566	upstream	1566	LIME1
chr20	62365517	62365711	195	*	X52022	54923	62367053	62370460	3408	+	1341	upstream	1341	LIME1
chr20	62365742	62365906	165	*	X52023	54923	62367053	62370460	3408	+	1146	upstream	1146	LIME1
chr20	62366747	62366856	110	*	X52024	54923	62367053	62370460	3408	+	196	upstream	196	LIME1
chr20	62367001	62367151	151	*	X52025	54923	62367053	62370460	3408	+	0	overlapStart	0	LIME1
chr20	62492618	62492784	167	*	X52038	140701	62492566	62494341	1776	+	0	inside	51	ABHD16B
chr20	62494585	62494607	23	*	X52040	7165	62496581	62522898	26318	+	1973	upstream	1973	TPD52L2
chr20	62549299	62549403	105	*	X52070	100126329	62550778	62551006	229	+	1374	upstream	1374	MIR941-1
chr20	62549299	62549403	105	*	X52070	100126352	62551085	62551313	229	+	1681	upstream	1681	MIR941-3
chr20	62572502	62573193	692	*	X52088	100302137	62572818	62572897	80	-	0	includeFeature	0	MIR1914
chr20	62573871	62574046	176	*	X52089	100302137	62572818	62572897	80	-	973	upstream	973	MIR1914
chr20	62573871	62574046	176	*	X52089	693232	62573984	62574079	96	-	0	overlapEnd	32	MIR647
chr20	62574257	62574646	390	*	X52090	100302137	62572818	62572897	80	-	1359	upstream	1359	MIR1914
chr20	62574257	62574646	390	*	X52090	693232	62573984	62574079	96	-	177	upstream	177	MIR647
chr20	62575307	62575544	238	*	X52091	693232	62573984	62574079	96	-	1227	upstream	1227	MIR647
chr20	62575900	62576026	127	*	X52092	693232	62573984	62574079	96	-	1820	upstream	1820	MIR647
chr20	62583999	62584001	3	*	X52101	100113386	62584737	62588338	3602	+	735	upstream	735	UCKL1-AS1
chr20	62584032	62584136	105	*	X52102	100113386	62584737	62588338	3602	+	600	upstream	600	UCKL1-AS1
chr20	62663680	62663829	150	*	X52147	284739	62665697	62671315	5619	+	1867	upstream	1867	C20orf204
chr20	62663999	62664088	90	*	X52148	284739	62665697	62671315	5619	+	1608	upstream	1608	C20orf204
chr20	62664344	62664410	67	*	X52149	284739	62665697	62671315	5619	+	1286	upstream	1286	C20orf204
chr20	62664764	62664883	120	*	X52150	284739	62665697	62671315	5619	+	813	upstream	813	C20orf204
chr20	62665430	62665573	144	*	X52151	284739	62665697	62671315	5619	+	123	upstream	123	C20orf204
chr20	62665679	62665730	52	*	X52152	284739	62665697	62671315	5619	+	0	overlapStart	0	C20orf204
chr21	33750522	33750626	105	*	X52259	677846	33749496	33749631	136	-	890	upstream	890	SNORA80A
chr21	33750837	33750971	135	*	X52260	677846	33749496	33749631	136	-	1205	upstream	1205	SNORA80A
chr21	33751433	33751567	135	*	X52261	677846	33749496	33749631	136	-	1801	upstream	1801	SNORA80A
chr21	34619767	34619976	210	*	X52277	3588	34621014	34669539	48526	+	1037	upstream	1037	IL10RB
chr22	20073446	20073565	120	*	X53289	100302197	20073581	20073665	85	+	15	upstream	15	MIR1306
chr22	20103256	20103267	12	*	X53318	5902	20105024	20114706	9683	+	1756	upstream	1756	RANBP1
chr22	21354438	21354602	165	*	X53444	439931	21356211	21364663	8453	+	1608	upstream	1608	THAP7-AS1
chr22	21354687	21354780	94	*	X53445	439931	21356211	21364663	8453	+	1430	upstream	1430	THAP7-AS1
chr22	23602830	23602964	135	*	X53587	26226	23604954	23607186	2233	+	1989	upstream	1989	FBXW4P1
chr22	23603260	23603381	122	*	X53588	26226	23604954	23607186	2233	+	1572	upstream	1572	FBXW4P1
chr22	23604465	23604779	315	*	X53589	26226	23604954	23607186	2233	+	174	upstream	174	FBXW4P1
chr22	23604792	23604864	73	*	X53590	26226	23604954	23607186	2233	+	89	upstream	89	FBXW4P1
chr22	23605239	23605451	213	*	X53591	26226	23604954	23607186	2233	+	0	inside	284	FBXW4P1
chr22	25777280	25777414	135	*	X53957	91355	25747385	25777544	30160	-	0	inside	129	LRP5L
chr22	29427771	29427822	52	*	X54071	100874123	29420987	29427464	6478	-	306	upstream	306	ZNRF3-AS1
chr22	29661862	29662056	195	*	X54089	2130	29663998	29696515	32518	+	1941	upstream	1941	EWSR1
chr22	29662074	29662208	135	*	X54090	2130	29663998	29696515	32518	+	1789	upstream	1789	EWSR1
chr22	29730187	29730192	6	*	X54111	100500833	29729147	29729256	110	-	930	upstream	930	NA
chr22	29730383	29730479	97	*	X54112	100500833	29729147	29729256	110	-	1126	upstream	1126	NA
chr22	29950834	29950968	135	*	X54147	8563	29904156	29949736	45581	-	1097	upstream	1097	THOC5
chr22	29950972	29950991	20	*	X54148	8563	29904156	29949736	45581	-	1235	upstream	1235	THOC5
chr22	29951239	29951373	135	*	X54149	8563	29904156	29949736	45581	-	1502	upstream	1502	THOC5
chr22	29951434	29951583	150	*	X54150	8563	29904156	29949736	45581	-	1697	upstream	1697	THOC5
chr22	29951692	29951841	150	*	X54151	8563	29904156	29949736	45581	-	1955	upstream	1955	THOC5
chr22	30695368	30695614	247	*	X54238	652968	30681107	30695540	14434	-	0	overlapStart	0	CASTOR1
chr22	30697228	30697269	42	*	X54239	652968	30681107	30695540	14434	-	1687	upstream	1687	CASTOR1
chr22	30697380	30697452	73	*	X54240	652968	30681107	30695540	14434	-	1839	upstream	1839	CASTOR1
chr22	35730016	35730252	237	*	X54526	100500826	35731633	35731751	119	+	1380	upstream	1380	MIR3909
chr22	35730733	35730867	135	*	X54527	100500826	35731633	35731751	119	+	765	upstream	765	MIR3909
chr22	37413695	37413829	135	*	X54727	4357	37415683	37425863	10181	+	1853	upstream	1853	MPST
chr22	37418075	37418270	196	*	X54728	7263	37406900	37416224	9325	-	1850	upstream	1850	TST
chr22	38480775	38480882	108	*	X54915	23539	38474144	38479170	5027	-	1604	upstream	1604	SLC16A8
chr22	39827480	39827521	42	*	X55087	100506472	39828165	39833133	4969	+	643	upstream	643	LOC100506472
chr22	39828407	39828514	108	*	X55088	100506472	39828165	39833133	4969	+	0	inside	241	LOC100506472
chr22	42294849	42295013	165	*	X55424	407039	42296948	42297016	69	+	1934	upstream	1934	MIR33A
chr22	42295150	42295284	135	*	X55425	407039	42296948	42297016	69	+	1663	upstream	1663	MIR33A
chr22	42295765	42295914	150	*	X55426	407039	42296948	42297016	69	+	1033	upstream	1033	MIR33A
chr22	42296109	42296258	150	*	X55427	407039	42296948	42297016	69	+	689	upstream	689	MIR33A
chr22	44393231	44393322	92	*	X55645	29780	44395091	44565112	170022	+	1768	upstream	1768	PARVB
chr22	44394673	44394792	120	*	X55646	29780	44395091	44565112	170022	+	298	upstream	298	PARVB
chr22	45596815	45596875	61	*	X55677	100302149	45596835	45596900	66	-	0	overlapEnd	24	MIR1249
chr22	45598761	45598763	3	*	X55678	100302149	45596835	45596900	66	-	1860	upstream	1860	MIR1249
chr22	45598817	45598899	83	*	X55679	100302149	45596835	45596900	66	-	1916	upstream	1916	MIR1249
chr22	46155476	46155628	153	*	X55762	100616253	46156404	46156478	75	+	775	upstream	775	MIR4762
chr22	50174816	50174972	157	*	X55990	90834	50171538	50173958	2421	-	857	upstream	857	NA
chr22	50310513	50310570	58	*	X56036	79174	50312283	50321186	8904	+	1712	upstream	1712	CRELD2
chr22	50313957	50314061	105	*	X56037	79087	50296854	50312106	15253	-	1850	upstream	1850	ALG12
chr22	50684911	50685066	156	*	X56081	85378	50656118	50683400	27283	-	1510	upstream	1510	TUBGCP6
chr22	51018155	51018163	9	*	X56221	1375	51007290	51017096	9807	-	1058	upstream	1058	CPT1B
chr22	51019034	51019179	146	*	X56222	1375	51007290	51017096	9807	-	1937	upstream	1937	CPT1B
chr3	9836498	9836507	10	*	X56407	10474	9821648	9834695	13048	-	1802	upstream	1802	TADA3
chr3	10319433	10319552	120	*	X56491	100126793	10320905	10335133	14229	+	1352	upstream	1352	GHRLOS
chr3	10319853	10320017	165	*	X56492	100126793	10320905	10335133	14229	+	887	upstream	887	GHRLOS
chr3	10320138	10320302	165	*	X56493	100126793	10320905	10335133	14229	+	602	upstream	602	GHRLOS
chr3	10320453	10320617	165	*	X56494	100126793	10320905	10335133	14229	+	287	upstream	287	GHRLOS
chr3	10321008	10321172	165	*	X56495	100126793	10320905	10335133	14229	+	0	inside	102	GHRLOS
chr3	10325756	10325778	23	*	X56496	84657	10326103	10327430	1328	+	324	upstream	324	LINC00852
chr3	13115655	13115670	16	*	X56712	9922	12938542	13114617	176076	-	1037	upstream	1037	IQSEC1
chr3	38008883	38009002	120	*	X57179	407015	38010895	38010971	77	+	1892	upstream	1892	MIR26A1
chr3	39449478	39449702	225	*	X57294	574040	39449882	39450030	149	+	179	upstream	179	SNORA6
chr3	39451398	39451562	165	*	X57295	6044	39452545	39452698	154	+	982	upstream	982	SNORA62
chr3	42130699	42130818	120	*	X57310	22906	42132746	42267382	134637	+	1927	upstream	1927	TRAK1
chr3	42131044	42131193	150	*	X57311	22906	42132746	42267382	134637	+	1552	upstream	1552	TRAK1
chr3	42132499	42132508	10	*	X57312	22906	42132746	42267382	134637	+	237	upstream	237	TRAK1
chr3	42132918	42132980	63	*	X57313	22906	42132746	42267382	134637	+	0	inside	171	TRAK1
chr3	45551298	45551500	203	*	X57435	100885795	45524187	45551037	26851	-	260	upstream	260	LARS2-AS1
chr3	47889566	47889835	270	*	X57641	100302232	47891045	47891119	75	+	1209	upstream	1209	MIR1226
chr3	47889866	47889931	66	*	X57642	100302232	47891045	47891119	75	+	1113	upstream	1113	MIR1226
chr3	47890036	47890210	175	*	X57643	100302232	47891045	47891119	75	+	834	upstream	834	MIR1226
chr3	47890215	47890409	195	*	X57644	100302232	47891045	47891119	75	+	635	upstream	635	MIR1226
chr3	47890500	47890634	135	*	X57645	100302232	47891045	47891119	75	+	410	upstream	410	MIR1226
chr3	47890725	47890964	240	*	X57646	100302232	47891045	47891119	75	+	80	upstream	80	MIR1226
chr3	48711681	48711845	165	*	X57818	1951	48662831	48709981	47151	-	1699	upstream	1699	CELSR3
chr3	49068036	49068320	285	*	X57877	3615	49061762	49066875	5114	-	1160	upstream	1160	IMPDH2
chr3	49159589	49159679	91	*	X57919	10869	49145479	49158371	12893	-	1217	upstream	1217	USP19
chr3	49160297	49160566	270	*	X57920	10869	49145479	49158371	12893	-	1925	upstream	1925	USP19
chr3	49315270	49315500	231	*	X57928	375341	49306030	49314508	8479	-	761	upstream	761	C3orf62
chr3	49757828	49757937	110	*	X58012	386724	49754267	49757238	2972	-	589	upstream	589	AMIGO3
chr3	49758088	49758222	135	*	X58013	386724	49754267	49757238	2972	-	849	upstream	849	AMIGO3
chr3	49758336	49758530	195	*	X58014	386724	49754267	49757238	2972	-	1097	upstream	1097	AMIGO3
chr3	50139489	50139505	17	*	X58050	100775107	50137036	50138421	1386	-	1067	upstream	1067	RBM5-AS1
chr3	50316142	50316211	70	*	X58108	132228	50316518	50325545	9028	+	306	upstream	306	LSMEM2
chr3	50367248	50367307	60	*	X58124	11334	50362341	50365668	3328	-	1579	upstream	1579	TUSC2
chr3	50385068	50385215	148	*	X58131	51364	50378537	50383156	4620	-	1911	upstream	1911	ZMYND10
chr3	50386553	50386762	210	*	X58135	11068	50388297	50391496	3200	+	1534	upstream	1534	CYB561D2
chr3	52264510	52264959	450	*	X58322	54106	52255096	52265247	10152	-	0	inside	287	TLR9
chr3	52264989	52265154	166	*	X58323	54106	52255096	52265247	10152	-	0	inside	92	TLR9
chr3	52265230	52265364	135	*	X58324	54106	52255096	52265247	10152	-	0	overlapStart	0	TLR9
chr3	52265754	52265963	210	*	X58325	54106	52255096	52265247	10152	-	506	upstream	506	TLR9
chr3	52266099	52266144	46	*	X58326	54106	52255096	52265247	10152	-	851	upstream	851	TLR9
chr3	52267194	52267311	118	*	X58327	54106	52255096	52265247	10152	-	1946	upstream	1946	TLR9
chr3	52722624	52722743	120	*	X58418	692089	52723256	52723331	76	+	512	upstream	512	SNORD19
chr3	73108749	73108958	210	*	X58793	55096	73110810	73112471	1662	+	1851	upstream	1851	EBLN2
chr3	73110899	73111033	135	*	X58794	55096	73110810	73112471	1662	+	0	inside	88	EBLN2
chr3	114069632	114069808	177	*	X58908	100131117	114070658	114107825	37168	+	849	upstream	849	ZBTB20-AS1
chr3	125822100	125822364	265	*	X59255	54946	125725200	125820391	95192	-	1708	upstream	1708	SLC41A3
chr3	125822100	125822364	265	*	X59255	100874204	125822483	125826912	4430	+	118	upstream	118	ALDH1L1-AS1
chr3	125822539	125822598	60	*	X59256	100874204	125822483	125826912	4430	+	0	inside	55	ALDH1L1-AS1
chr3	126328832	126328846	15	*	X59305	645840	126290622	126327476	36855	-	1355	upstream	1355	NA
chr3	128996207	128996461	255	*	X59547	56941	128997684	129024135	26452	+	1222	upstream	1222	HMCES
chr3	128996567	128996903	337	*	X59548	56941	128997684	129024135	26452	+	780	upstream	780	HMCES
chr3	129116057	129116235	179	*	X59554	677797	129116053	129116191	139	-	0	overlapStart	0	SNORA7B
chr3	148802187	148802222	36	*	X59817	100873945	148804119	148820610	16492	+	1896	upstream	1896	HLTF-AS1
chr3	184041399	184041533	135	*	X60202	692107	184043484	184043559	76	+	1950	upstream	1950	SNORD66
chr3	184042911	184043105	195	*	X60203	692107	184043484	184043559	76	+	378	upstream	378	SNORD66
chr3	184043541	184043660	120	*	X60204	692107	184043484	184043559	76	+	0	overlapEnd	56	SNORD66
chr3	184051611	184051820	210	*	X60215	131408	184053717	184064063	10347	+	1896	upstream	1896	FAM131A
chr3	184052421	184052504	84	*	X60216	131408	184053717	184064063	10347	+	1212	upstream	1212	FAM131A
chr3	184052661	184052905	245	*	X60217	131408	184053717	184064063	10347	+	811	upstream	811	FAM131A
chr3	184052931	184053076	146	*	X60218	131408	184053717	184064063	10347	+	640	upstream	640	FAM131A
chr4	665650	665754	105	*	X60572	4636	667369	675817	8449	+	1614	upstream	1614	MYL5
chr4	665800	666050	251	*	X60573	4636	667369	675817	8449	+	1318	upstream	1318	MYL5
chr4	1974179	1974388	210	*	X60825	677770	1976363	1976487	125	+	1974	upstream	1974	SCARNA22
chr4	1988387	1988513	127	*	X60840	100126332	1988111	1988204	94	-	182	upstream	182	MIR943
chr4	1988574	1988708	135	*	X60841	100126332	1988111	1988204	94	-	369	upstream	369	MIR943
chr4	1988766	1988848	83	*	X60842	100126332	1988111	1988204	94	-	561	upstream	561	MIR943
chr4	1988874	1988993	120	*	X60843	100126332	1988111	1988204	94	-	669	upstream	669	MIR943
chr4	1989149	1989174	26	*	X60844	100126332	1988111	1988204	94	-	944	upstream	944	MIR943
chr4	2252531	2252564	34	*	X60852	100616358	2251804	2251883	80	-	647	upstream	647	MIR4800
chr4	7048660	7048794	135	*	X61289	100129931	7032281	7047958	15678	-	701	upstream	701	LOC100129931
chr4	7049121	7049154	34	*	X61290	100129931	7032281	7047958	15678	-	1162	upstream	1162	LOC100129931
chr4	10080431	10080462	32	*	X61474	100423011	10080235	10080316	82	-	114	upstream	114	MIR3138
chr4	10081828	10082097	270	*	X61475	100423011	10080235	10080316	82	-	1511	upstream	1511	MIR3138
chr4	141565954	141566026	73	*	X62307	644962	141562345	141564234	1890	-	1719	upstream	1719	TNRC18P1
chr4	141566042	141566206	165	*	X62308	644962	141562345	141564234	1890	-	1807	upstream	1807	TNRC18P1
chr4	152023764	152023872	109	*	X62359	8944	152024979	152025043	65	+	1106	upstream	1106	SNORD73A
chr4	152150960	152151079	120	*	X62373	152503	152041433	152149182	107750	-	1777	upstream	1777	SH3D19
chr4	152151155	152151304	150	*	X62374	152503	152041433	152149182	107750	-	1972	upstream	1972	SH3D19
chr5	1063100	1063162	63	*	X62784	100616479	1063011	1063089	79	-	10	upstream	10	MIR4635
chr5	1063294	1063294	1	*	X62785	100616479	1063011	1063089	79	-	204	upstream	204	MIR4635
chr5	1064084	1064233	150	*	X62786	100616479	1063011	1063089	79	-	994	upstream	994	MIR4635
chr5	1064533	1064683	151	*	X62787	100616479	1063011	1063089	79	-	1443	upstream	1443	MIR4635
chr5	1064714	1064784	71	*	X62788	100616479	1063011	1063089	79	-	1624	upstream	1624	MIR4635
chr5	1065006	1065463	458	*	X62789	100616479	1063011	1063089	79	-	1916	upstream	1916	MIR4635
chr5	14711463	14711714	252	*	X63133	100130744	14712803	14716638	3836	+	1088	upstream	1088	LOC100130744
chr5	14711880	14712112	233	*	X63134	100130744	14712803	14716638	3836	+	690	upstream	690	LOC100130744
chr5	14712362	14712449	88	*	X63135	100130744	14712803	14716638	3836	+	353	upstream	353	LOC100130744
chr5	14712540	14712674	135	*	X63136	100130744	14712803	14716638	3836	+	128	upstream	128	LOC100130744
chr5	14712705	14712839	135	*	X63137	100130744	14712803	14716638	3836	+	0	overlapStart	0	LOC100130744
chr5	40830178	40830327	150	*	X63344	100506548	40825365	40829244	3880	-	933	upstream	933	NA
chr5	137896867	137897001	135	*	X64276	26785	137896732	137896799	68	-	67	upstream	67	SNORD63
chr5	138613049	138613183	135	*	X64312	26821	138614469	138614668	200	+	1285	upstream	1285	SNORA74A
chr5	140052837	140052978	142	*	X64405	373863	140050381	140053171	2791	-	0	inside	192	DND1
chr5	140053160	140053251	92	*	X64406	373863	140050381	140053171	2791	-	0	overlapStart	0	DND1
chr5	140053517	140053606	90	*	X64407	373863	140050381	140053171	2791	-	345	upstream	345	DND1
chr5	140054228	140054286	59	*	X64408	373863	140050381	140053171	2791	-	1056	upstream	1056	DND1
chr5	176728948	176729097	150	*	X65106	27166	176730763	176733960	3198	+	1665	upstream	1665	PRELID1
chr5	176939204	176939353	150	*	X65151	79930	176928906	176937427	8522	-	1776	upstream	1776	DOK3
chr5	179225347	179225354	8	*	X65281	100302156	179225278	179225346	69	-	0	upstream	0	MIR1229
chr5	179225790	179225924	135	*	X65282	100302156	179225278	179225346	69	-	443	upstream	443	MIR1229
chr5	179226283	179226509	227	*	X65283	100302156	179225278	179225346	69	-	936	upstream	936	MIR1229
chr5	179226718	179227032	315	*	X65284	100302156	179225278	179225346	69	-	1371	upstream	1371	MIR1229
chr5	179227063	179227407	345	*	X65285	100302156	179225278	179225346	69	-	1716	upstream	1716	MIR1229
chr5	179231520	179231594	75	*	X65293	8878	179233388	179265077	31690	+	1793	upstream	1793	SQSTM1
chr6	656966	657089	124	*	X65395	135458	655939	656964	1026	-	1	upstream	1	HUS1B
chr6	8087283	8087432	150	*	X65760	100124533	8086641	8086766	126	-	516	upstream	516	SCARNA27
chr6	8088123	8088257	135	*	X65761	100124533	8086641	8086766	126	-	1356	upstream	1356	SCARNA27
chr6	13296127	13296250	124	*	X65819	100130357	13279527	13295818	16292	-	308	upstream	308	LOC100130357
chr6	13296418	13296475	58	*	X65820	100130357	13279527	13295818	16292	-	599	upstream	599	LOC100130357
chr6	28090214	28090398	185	*	X66026	80345	28092387	28097856	5470	+	1988	upstream	1988	ZSCAN16
chr6	28090685	28090765	81	*	X66027	80345	28092387	28097856	5470	+	1621	upstream	1621	ZSCAN16
chr6	41019456	41019585	130	*	X66992	10930	41020940	41032630	11691	+	1354	upstream	1354	APOBEC2
chr6	41564563	41564727	165	*	X67066	100616178	41566461	41566526	66	+	1733	upstream	1733	MIR4641
chr6	41564823	41565124	302	*	X67067	100616178	41566461	41566526	66	+	1336	upstream	1336	MIR4641
chr6	41565298	41565712	415	*	X67068	100616178	41566461	41566526	66	+	748	upstream	748	MIR4641
chr6	41565767	41565909	143	*	X67069	100616178	41566461	41566526	66	+	551	upstream	551	MIR4641
chr6	41566193	41566337	145	*	X67070	100616178	41566461	41566526	66	+	123	upstream	123	MIR4641
chr6	41566390	41566794	405	*	X67071	100616178	41566461	41566526	66	+	0	includeFeature	0	MIR4641
chr6	42980318	42980438	121	*	X67160	116138	42981841	42989036	7196	+	1402	upstream	1402	KLHDC3
chr6	42988306	42988333	28	*	X67165	88745	42989385	42997337	7953	+	1051	upstream	1051	RRP36
chr6	42988373	42988817	445	*	X67166	88745	42989385	42997337	7953	+	567	upstream	567	RRP36
chr6	43006484	43006687	204	*	X67178	89953	43008515	43042833	34319	+	1827	upstream	1827	KLC4
chr6	43006694	43006873	180	*	X67179	89953	43008515	43042833	34319	+	1641	upstream	1641	KLC4
chr6	43007723	43007902	180	*	X67180	89953	43008515	43042833	34319	+	612	upstream	612	KLC4
chr6	43007978	43008262	285	*	X67181	89953	43008515	43042833	34319	+	252	upstream	252	KLC4
chr6	43008353	43008487	135	*	X67182	89953	43008515	43042833	34319	+	27	upstream	27	KLC4
chr6	43023593	43023727	135	*	X67199	9820	43005355	43021683	16329	-	1909	upstream	1909	CUL7
chr6	43478641	43478732	92	*	X67274	221424	43474703	43478081	3379	-	559	upstream	559	LRRC73
chr6	43478838	43478949	112	*	X67275	221424	43474703	43478081	3379	-	756	upstream	756	LRRC73
chr6	43479618	43479752	135	*	X67276	221424	43474703	43478081	3379	-	1536	upstream	1536	LRRC73
chr6	43479948	43480173	226	*	X67277	221424	43474703	43478081	3379	-	1866	upstream	1866	LRRC73
chr6	44221902	44222021	120	*	X67415	100616124	44221943	44222022	80	-	0	overlapEnd	0	MIR4647
chr6	44222097	44222231	135	*	X67416	100616124	44221943	44222022	80	-	74	upstream	74	MIR4647
chr6	44222412	44222576	165	*	X67417	100616124	44221943	44222022	80	-	389	upstream	389	MIR4647
chr6	44403274	44403408	135	*	X67458	100616352	44403378	44403459	82	+	0	overlapStart	0	MIR4642
chr6	53140221	53140303	83	*	X67575	100847075	53141791	53141869	79	+	1487	upstream	1487	MIR5685
chr6	109764016	109764165	150	*	X67877	285755	109711418	109762374	50957	-	1641	upstream	1641	PPIL6
chr6	109787078	109787182	105	*	X67884	64780	109765266	109787171	21906	-	0	overlapStart	0	MICAL1
chr6	144177632	144177736	105	*	X68201	153918	144178440	144259483	81044	+	703	upstream	703	ZC2HC1B
chr6	144178071	144178205	135	*	X68202	153918	144178440	144259483	81044	+	234	upstream	234	ZC2HC1B
chr6	149721353	149721472	120	*	X68300	387082	149721495	149722182	688	+	22	upstream	22	SUMO4
